climb_uuid,name,angle,layout_id,n_holds,holds,difficulty_average,quality_average,ascensionist_count,is_nomatch
53AFF8B9C01B465DAFFB3D62960BFF5F,africa 4ti…,50,1,6,"[(1127, 32, 32, 15), (1198, 56, 64, 12), (1214, 48, 72, 12), (1267, 64, 96, 13), (1334, 56, 128, 13), (1387, 72, 152, 14)]",23.7097,2.87097,31,0
216BE249E76A49898FF4F9DC4D1C1A48,monkey corporation,45,1,11,"[(1166, 72, 48, 15), (1193, 16, 64, 12), (1249, 56, 88, 13), (1313, 24, 120, 13), (1342, 120, 128, 15), (1354, 80, 136, 13), (1369, 64, 144, 13), (1392, 112, 152, 14), (1464, 4, 4, 15), (1493, 28, 44, 12), (1519, 4, 68, 15)]",26.7353,2.89706,68,0
815558534FC5441385401BD70935A652,Domino,50,1,11,"[(1145, 40, 40, 15), (1149, 72, 40, 12), (1215, 56, 72, 13), (1220, 96, 72, 15), (1269, 80, 96, 13), (1299, 48, 112, 13), (1337, 80, 128, 13), (1385, 56, 152, 14), (1389, 88, 152, 14), (1454, 84, 4, 15), (1457, 60, 4, 15)]",21.8889,2.88889,9,0
99E9957AD5B94A55BDA4FD3C6F005F29,tension block,45,1,17,"[(1096, 56, 16, 15), (1161, 32, 48, 12), (1163, 48, 48, 12), (1195, 32, 64, 13), (1233, 64, 80, 13), (1248, 48, 88, 13), (1284, 64, 104, 13), (1301, 64, 112, 13), (1337, 80, 128, 13), (1353, 72, 136, 13), (1389, 88, 152, 14), (1467, 36, 20, 15), (1496, 76, 44, 15), (1514, 76, 60, 15), (1522, 52, 68, 15), (1542, 84, 84, 15), (1543, 100, 84, 15)]",15.3846,2.76923,13,0
B8B0C494D7404B1281C5742A1D2390A5,cool campus,40,1,11,"[(1103, 112, 16, 15), (1105, 128, 16, 15), (1155, 120, 40, 12), (1257, 120, 88, 12), (1308, 120, 112, 13), (1359, 120, 136, 13), (1379, 8, 152, 14), (1382, 32, 152, 13), (1384, 48, 152, 13), (1387, 72, 152, 13), (1391, 104, 152, 13)]",22.6867,2.78313,83,1
AF5417780B1A4C4F8195A05FB9AC4AC5,giraffe 🦒,40,1,16,"[(1092, 24, 16, 15), (1096, 56, 16, 15), (1141, 8, 40, 15), (1159, 16, 48, 15), (1195, 32, 64, 12), (1197, 48, 64, 12), (1198, 56, 64, 13), (1236, 88, 80, 13), (1254, 96, 88, 15), (1302, 72, 112, 13), (1322, 96, 120, 13), (1340, 104, 128, 13), (1393, 120, 152, 14), (1483, 4, 36, 15), (1492, 12, 44, 15), (1502, 20, 52, 15)]",21.6923,2.76923,13,0
de66326972bc46499369add549d91852,along,50,1,10,"[(1117, 88, 24, 15), (1147, 56, 40, 12), (1170, 104, 48, 15), (1218, 80, 72, 12), (1249, 56, 88, 13), (1270, 88, 96, 13), (1303, 80, 112, 13), (1355, 88, 136, 13), (1386, 64, 152, 14), (1513, 60, 60, 15)]",21.6154,2.92308,13,0
7FD5FE9138374F61AEE1BC7C7E313D59,140kg lateral raise,40,1,14,"[(1110, 32, 24, 12), (1163, 48, 48, 12), (1190, 128, 56, 15), (1234, 72, 80, 13), (1239, 112, 80, 13), (1256, 112, 88, 13), (1293, 136, 104, 13), (1340, 104, 128, 13), (1355, 88, 136, 13), (1384, 48, 152, 14), (1500, 140, 44, 15), (1518, 140, 60, 15), (1559, 68, 100, 15), (1560, 84, 100, 15)]",21.7037,2.88889,54,1
4049175C2287439EB82A726C65E4295D,Mr. One Leg,40,1,13,"[(1086, 32, 8, 15), (1129, 48, 32, 12), (1161, 32, 48, 15), (1195, 32, 64, 13), (1198, 56, 64, 12), (1219, 88, 72, 15), (1233, 64, 80, 13), (1246, 32, 88, 15), (1280, 32, 104, 13), (1302, 72, 112, 13), (1353, 72, 136, 13), (1385, 56, 152, 14), (1487, 68, 36, 15)]",17.9333,2.73333,15,0
fbeb99d6e4a34b2180270c55076e67cb,Pinch !t,40,1,12,"[(1148, 64, 40, 12), (1186, 96, 56, 12), (1198, 56, 64, 15), (1216, 64, 72, 13), (1254, 96, 88, 13), (1285, 72, 104, 13), (1322, 96, 120, 13), (1340, 104, 128, 13), (1378, 136, 144, 14), (1454, 84, 4, 15), (1516, 108, 60, 15), (1554, 140, 92, 15)]",24.0,2.83333,12,0
D3DCC196ABCC405584BC4A6264AB5E72,Priest Drawings,40,1,10,"[(1131, 64, 32, 15), (1168, 88, 48, 12), (1169, 96, 48, 12), (1181, 56, 56, 15), (1237, 96, 80, 13), (1263, 32, 96, 15), (1286, 80, 104, 13), (1300, 56, 112, 13), (1336, 72, 128, 13), (1385, 56, 152, 14)]",20.0909,2.70909,55,0
DFA9045231754E46BB9F65E7B8A84994,big moves no room,40,1,17,"[(1080, 80, 8, 15), (1081, 72, 8, 15), (1103, 112, 16, 15), (1168, 88, 48, 12), (1205, 112, 64, 13), (1234, 72, 80, 13), (1253, 88, 88, 13), (1300, 56, 112, 13), (1352, 64, 136, 13), (1384, 48, 152, 14), (1477, 60, 28, 15), (1486, 52, 36, 15), (1494, 44, 44, 15), (1498, 108, 44, 12), (1514, 76, 60, 15), (1542, 84, 84, 15), (1576, 52, 116, 15)]",20.6,2.6,5,0
398E7D003B474E16B7EF6ECFDEF4FA22,merino top plays,40,1,14,"[(1166, 72, 48, 12), (1181, 56, 56, 12), (1216, 64, 72, 13), (1247, 40, 88, 13), (1300, 56, 112, 13), (1301, 64, 112, 13), (1355, 88, 136, 13), (1390, 96, 152, 14), (1468, 52, 20, 15), (1488, 84, 36, 15), (1511, 28, 60, 15), (1531, 60, 76, 15), (1560, 84, 100, 15), (1570, 108, 108, 15)]",20.5882,2.84314,51,0
C30DFD21B6D94096B2993B443717FDC6,Easy50Degree,50,1,16,"[(1103, 112, 16, 15), (1156, 128, 40, 12), (1168, 88, 48, 15), (1174, 136, 48, 12), (1190, 128, 56, 15), (1205, 112, 64, 13), (1257, 120, 88, 13), (1272, 104, 96, 13), (1289, 104, 104, 13), (1302, 72, 112, 13), (1353, 72, 136, 14), (1448, 132, 4, 15), (1451, 108, 4, 15), (1522, 52, 68, 15), (1523, 68, 68, 15), (1540, 52, 84, 15)]",16.0,2.64706,17,0
B639A1D8084C45ED826DDC0918969143,Undercooked Dynamique,50,1,10,"[(1142, 16, 40, 12), (1143, 24, 40, 12), (1163, 48, 48, 13), (1215, 56, 72, 13), (1234, 72, 80, 13), (1302, 72, 112, 13), (1356, 96, 136, 13), (1390, 96, 152, 14), (1460, 36, 4, 15), (1485, 36, 36, 15)]",18.625,2.875,16,0
B38A0E32050C4E109F5D5C35A4CD8D36,This Was not My Finest Hours,50,1,10,"[(1118, 96, 24, 15), (1134, 88, 32, 12), (1184, 80, 56, 12), (1223, 120, 72, 13), (1307, 112, 112, 13), (1344, 136, 128, 13), (1395, 136, 152, 14), (1456, 68, 4, 15), (1468, 52, 20, 15), (1500, 140, 44, 15)]",25.7308,2.92308,26,1
898730dbaddc44038ba47119f4375ceb,Project Silli 1,40,1,12,"[(1107, 8, 24, 12), (1175, 8, 56, 13), (1244, 16, 88, 13), (1278, 16, 104, 13), (1299, 48, 112, 13), (1349, 40, 136, 13), (1386, 64, 152, 14), (1485, 36, 36, 15), (1559, 68, 100, 15), (4704, -8, 40, 12), (4728, -16, 80, 13), (4797, -20, 4, 15)]",18.8421,2.75,76,0
E76F456E5DE746399594F827FD1B92FC,Geht doch,40,1,11,"[(1154, 112, 40, 15), (1204, 104, 64, 15), (1212, 32, 72, 15), (1250, 64, 88, 12), (1254, 96, 88, 12), (1294, 8, 112, 13), (1297, 32, 112, 13), (1299, 48, 112, 13), (1302, 72, 112, 13), (1346, 16, 136, 13), (4718, -8, 152, 14)]",18.963,2.66667,54,1
CF00954FD9F1491C8DA044D9A16EF2A4,Diagnosed with steez,40,1,7,"[(1085, 40, 8, 15), (1142, 16, 40, 15), (1143, 24, 40, 12), (1231, 48, 80, 13), (1302, 72, 112, 13), (1359, 120, 136, 13), (1395, 136, 152, 14)]",23.0464,2.92715,151,1
4DFD782AEA5F4AC2B5251CD1BF59C3B3,juggy warmup 2,40,1,15,"[(1108, 16, 24, 15), (1141, 8, 40, 12), (1160, 24, 48, 12), (1192, 8, 64, 13), (1199, 64, 64, 15), (1214, 48, 72, 15), (1220, 96, 72, 15), (1246, 32, 88, 13), (1278, 16, 104, 13), (1297, 32, 112, 13), (1302, 72, 112, 13), (1315, 40, 120, 13), (1319, 72, 120, 13), (1353, 72, 136, 14), (1463, 12, 4, 15)]",16.0,2.83333,24,0
A4F20BC0BC83451A9B8948B80060D29E,Botox at Brunch (campus),50,1,9,"[(1180, 48, 56, 12), (1181, 56, 56, 12), (1230, 40, 80, 13), (1249, 56, 88, 13), (1282, 48, 104, 13), (1286, 80, 104, 13), (1346, 16, 136, 13), (1351, 56, 136, 13), (1380, 16, 152, 14)]",26.0,2.16667,6,0
80B0C7BD241440B49D5CE6C916E2837B,Slope Healing Campus,50,1,7,"[(1148, 64, 40, 12), (1161, 32, 48, 12), (1200, 72, 64, 13), (1233, 64, 80, 13), (1271, 96, 96, 13), (1319, 72, 120, 13), (1372, 88, 144, 14)]",26.0,2.66667,6,1
D3E074EF274B48738FE23BD3E17F8391,OB/SESSION 2025 #22,40,1,15,"[(1089, 8, 8, 15), (1124, 8, 32, 15), (1126, 24, 32, 12), (1177, 24, 56, 13), (1229, 32, 80, 13), (1245, 24, 88, 13), (1296, 24, 112, 13), (1329, 16, 128, 13), (1349, 40, 136, 13), (1350, 48, 136, 13), (1352, 64, 136, 13), (1387, 72, 152, 14), (1464, 4, 4, 15), (1537, 4, 84, 15), (1565, 28, 108, 15)]",21.9815,2.68519,54,0
69FA1E34F2024647904DF94BB86D6CF3,Back to the top,40,1,11,"[(1146, 48, 40, 15), (1153, 104, 40, 12), (1157, 136, 40, 15), (1200, 72, 64, 12), (1231, 48, 80, 13), (1269, 80, 96, 13), (1270, 88, 96, 13), (1272, 104, 96, 13), (1276, 136, 96, 14), (1307, 112, 112, 13), (1489, 100, 36, 15)]",23.0,3.0,6,0
B889D74B8A634CD3829CD99B911F302D,Grande Intenso,40,1,11,"[(1191, 136, 56, 12), (1233, 64, 80, 15), (1238, 104, 80, 13), (1241, 128, 80, 12), (1289, 104, 104, 13), (1304, 88, 112, 13), (1357, 104, 136, 13), (1380, 16, 152, 14), (1384, 48, 152, 13), (1387, 72, 152, 13), (1500, 140, 44, 15)]",23.7451,2.78431,102,0
7BB1E172C4BC40BFB55D7DE2DE565F7A,In honor to jwebxl ! (hard),45,1,12,"[(1092, 24, 16, 15), (1137, 112, 32, 15), (1144, 32, 40, 12), (1163, 48, 48, 12), (1199, 64, 64, 13), (1253, 88, 88, 13), (1255, 104, 88, 13), (1293, 136, 104, 13), (1342, 120, 128, 13), (1392, 112, 152, 14), (1516, 108, 60, 15), (1545, 132, 84, 15)]",22.5,2.66667,6,0
c60c8e0c1d13426c9474aa3477d5dc20,wild boar's crimp,40,1,9,"[(1166, 72, 48, 12), (1203, 96, 64, 13), (1252, 80, 88, 13), (1273, 112, 96, 13), (1305, 96, 112, 13), (1341, 112, 128, 13), (1392, 112, 152, 14), (1456, 68, 4, 15), (1498, 108, 44, 15)]",19.9167,2.75,12,0
F008703C5961408F8A85BC831C928B75,Maxwell Boltzmann,50,1,11,"[(1160, 24, 48, 12), (1163, 48, 48, 12), (1247, 40, 88, 13), (1286, 80, 104, 13), (1302, 72, 112, 13), (1306, 104, 112, 13), (1359, 120, 136, 13), (1395, 136, 152, 14), (1458, 52, 4, 15), (1461, 28, 4, 15), (1514, 76, 60, 15)]",24.6923,2.61538,13,0
C6C894E4BF964DF99FB6301D5445D5C9,kids #4,35,1,8,"[(1131, 64, 32, 15), (1143, 24, 40, 12), (1197, 48, 64, 12), (1230, 40, 80, 13), (1300, 56, 112, 13), (1347, 24, 136, 13), (1385, 56, 152, 14), (1493, 28, 44, 15)]",22.303,2.84848,33,0
22997644EC55457FBA3910B372365568,sugmA,70,1,11,"[(1151, 88, 40, 15), (1188, 112, 56, 15), (1224, 128, 72, 12), (1239, 112, 80, 12), (1243, 8, 88, 15), (1289, 104, 104, 13), (1302, 72, 112, 13), (1331, 32, 128, 13), (1347, 24, 136, 13), (1353, 72, 136, 13), (1379, 8, 152, 14)]",22.8148,2.81481,27,0
07143E263D1E4B769022814457B30520,Brett Kipp🎥,50,1,8,"[(1096, 56, 16, 15), (1182, 64, 56, 12), (1211, 24, 72, 13), (1212, 32, 72, 12), (1297, 32, 112, 13), (1333, 48, 128, 13), (1388, 80, 152, 14), (1461, 28, 4, 15)]",26.9333,2.86667,15,1
eb1a071cadf44e2fb5653fd6abe66c5d,KBM26 14 - Fabergé's Legacy,50,1,15,"[(1175, 8, 56, 12), (1239, 112, 80, 15), (1245, 24, 88, 13), (1278, 16, 104, 13), (1304, 88, 112, 13), (1317, 56, 120, 13), (1325, 120, 120, 13), (1334, 56, 128, 13), (1338, 88, 128, 13), (1394, 128, 152, 14), (1465, 4, 20, 15), (1521, 36, 68, 15), (4708, -8, 72, 12), (4723, -16, 40, 15), (4748, 144, 88, 15)]",22.75,2.75,8,1
6B49942917124829A311DC14860663BD,Boulderhäusle_2,45,1,14,"[(1100, 88, 16, 15), (1104, 120, 16, 15), (1204, 104, 64, 12), (1219, 88, 72, 13), (1223, 120, 72, 12), (1236, 88, 80, 13), (1268, 72, 96, 13), (1302, 72, 112, 13), (1334, 56, 128, 13), (1351, 56, 136, 13), (1384, 48, 152, 14), (1498, 108, 44, 15), (1504, 52, 52, 15), (1530, 44, 76, 15)]",17.25,2.75,8,0
8f69f8f856c14165bed7c1064cb2428a,Box of unfried fish,45,1,10,"[(1180, 48, 56, 12), (1218, 80, 72, 12), (1236, 88, 80, 13), (1259, 136, 88, 13), (1343, 128, 128, 13), (1392, 112, 152, 14), (1471, 100, 20, 15), (1482, 140, 28, 15), (1500, 140, 44, 15), (1544, 116, 84, 13)]",23.7692,2.69231,13,0
5ad3699ed5334c238bc8c3c56541d4ad,Happy crimp,50,1,13,"[(1079, 88, 8, 15), (1083, 56, 8, 15), (1113, 56, 24, 15), (1133, 80, 32, 15), (1149, 72, 40, 12), (1165, 64, 48, 15), (1198, 56, 64, 13), (1200, 72, 64, 13), (1269, 80, 96, 13), (1301, 64, 112, 13), (1336, 72, 128, 13), (1355, 88, 136, 13), (1391, 104, 152, 14)]",19.96,2.88,25,0
f184b644e7254ad7a8f91b7287e4f7c7,Boffedes went Kilter,50,1,12,"[(1082, 64, 8, 15), (1086, 32, 8, 15), (1147, 56, 40, 12), (1234, 72, 80, 13), (1235, 80, 80, 13), (1290, 112, 104, 13), (1340, 104, 128, 13), (1395, 136, 152, 14), (1498, 108, 44, 15), (1504, 52, 52, 15), (1536, 140, 76, 15), (1568, 76, 108, 15)]",25.9231,2.82692,52,0
8B0F03B824634836984426A9CFC742ED,Sarina Spezial,40,1,21,"[(1096, 56, 16, 15), (1136, 104, 32, 12), (1145, 40, 40, 15), (1153, 104, 40, 12), (1181, 56, 56, 15), (1184, 80, 56, 13), (1201, 80, 64, 13), (1250, 64, 88, 13), (1268, 72, 96, 13), (1321, 88, 120, 13), (1324, 112, 120, 13), (1342, 120, 128, 13), (1361, 136, 136, 13), (1395, 136, 152, 14), (1451, 108, 4, 15), (1506, 84, 52, 15), (1523, 68, 68, 15), (1525, 100, 68, 15), (1533, 92, 76, 15), (1545, 132, 84, 15), (1561, 100, 100, 15)]",20.8333,2.83333,6,1
0ff0bd549a5b46a8a8468c186892a74f,Monkey Bars Xtreme 2,20,1,4,"[(1206, 120, 64, 12), (1219, 88, 72, 13), (1229, 32, 80, 14), (1233, 64, 80, 13)]",23.5652,2.65217,23,0
31FD5C4E4CC240AE812610082AEE22E5,Ihr Werdet Weinen,50,1,8,"[(1143, 24, 40, 12), (1177, 24, 56, 13), (1248, 48, 88, 13), (1267, 64, 96, 13), (1339, 96, 128, 13), (1391, 104, 152, 14), (1465, 4, 20, 15), (1503, 36, 52, 15)]",26.8636,2.86364,44,1
8FBA7D37E24746139B56248A1136E5FB,jp899,45,1,8,"[(1171, 112, 48, 12), (1201, 80, 64, 13), (1202, 88, 64, 13), (1249, 56, 88, 13), (1301, 64, 112, 13), (1314, 32, 120, 13), (1383, 40, 152, 14), (1478, 76, 28, 15)]",23.7857,2.92857,14,0
D0FD1AEE385348E9BAFF7165504CC0E6,off the floatin,50,1,10,"[(1090, 8, 16, 15), (1158, 8, 48, 12), (1175, 8, 56, 12), (1231, 48, 80, 13), (1248, 48, 88, 13), (1303, 80, 112, 13), (1305, 96, 112, 13), (1308, 120, 112, 13), (1361, 136, 136, 13), (1395, 136, 152, 14)]",24.2258,2.83871,31,1
B528349E36C24873B349577982C0F213,limbs,50,1,8,"[(1113, 56, 24, 15), (1228, 24, 80, 12), (1233, 64, 80, 12), (1302, 72, 112, 13), (1340, 104, 128, 13), (1391, 104, 152, 13), (1395, 136, 152, 14), (1548, 44, 92, 15)]",23.8726,2.84713,157,1
7AC47399BDA54FF6BED4A4F430FE395A,Deadpointer,50,1,11,"[(1109, 24, 24, 12), (1141, 8, 40, 12), (1197, 48, 64, 13), (1214, 48, 72, 13), (1250, 64, 88, 13), (1316, 48, 120, 13), (1352, 64, 136, 13), (1384, 48, 152, 14), (1460, 36, 4, 15), (1469, 68, 20, 15), (1493, 28, 44, 15)]",24.0,2.9,30,0
d3618dcd917543e59f1ca40bca9c6c98,Zig Zag Super Rad 2.0,40,1,12,"[(1145, 40, 40, 12), (1201, 80, 64, 13), (1231, 48, 80, 13), (1237, 96, 80, 13), (1305, 96, 112, 13), (1339, 96, 128, 13), (1351, 56, 136, 13), (1368, 56, 144, 13), (1382, 32, 152, 14), (1461, 28, 4, 15), (1505, 68, 52, 15), (1549, 60, 92, 15)]",22.8226,2.90323,62,1
658b5a6e75d9417fbd7f85192aa7d12f,nemoguce#%^,20,1,13,"[(1131, 64, 32, 12), (1132, 72, 32, 12), (1251, 72, 88, 13), (1267, 64, 96, 13), (1353, 72, 136, 14), (1454, 84, 4, 15), (1455, 76, 4, 15), (1456, 68, 4, 15), (1457, 60, 4, 15), (1458, 52, 4, 15), (1513, 60, 60, 13), (1514, 76, 60, 13), (1523, 68, 68, 13)]",20.5556,2.72222,18,0
4C32978FBEAA4FEF9CC4D5C98F0BF159,불량소년 유강산 👊🏻,50,1,11,"[(1085, 40, 8, 15), (1128, 40, 32, 12), (1178, 32, 56, 13), (1200, 72, 64, 15), (1210, 16, 72, 13), (1263, 32, 96, 13), (1296, 24, 112, 13), (1300, 56, 112, 13), (1353, 72, 136, 13), (1391, 104, 152, 14), (1486, 52, 36, 15)]",23.7241,2.7931,29,1
d460ed37ebeb45d385b76d11bbf7767e,AK31,45,1,10,"[(1137, 112, 32, 12), (1190, 128, 56, 12), (1203, 96, 64, 13), (1204, 104, 64, 13), (1218, 80, 72, 13), (1272, 104, 96, 13), (1304, 88, 112, 13), (1339, 96, 128, 13), (1371, 80, 144, 14), (1450, 116, 4, 15)]",22.2,3.0,5,0
2DB0C6C421664A628BE51DA8F7BE5E4B,riffff,50,1,10,"[(1096, 56, 16, 12), (1137, 112, 32, 15), (1168, 88, 48, 12), (1201, 80, 64, 13), (1240, 120, 80, 13), (1301, 64, 112, 13), (1305, 96, 112, 13), (1322, 96, 120, 13), (1387, 72, 152, 14), (1500, 140, 44, 15)]",23.7407,2.74074,27,1
A64FFB03440B405BBAEAB7CE6C5BA5FC,Retlik,50,1,11,"[(1136, 104, 32, 12), (1203, 96, 64, 13), (1218, 80, 72, 13), (1286, 80, 104, 13), (1287, 88, 104, 13), (1355, 88, 136, 13), (1373, 96, 144, 13), (1392, 112, 152, 14), (1451, 108, 4, 15), (1499, 124, 44, 15), (1571, 124, 108, 15)]",23.7553,2.80851,94,1
51C4C87DFAC040278FD6B438352DCE98,EMMAS FIRST 6B-PLUSS,40,1,20,"[(1077, 104, 8, 15), (1096, 56, 16, 15), (1099, 80, 16, 15), (1142, 16, 40, 12), (1143, 24, 40, 12), (1147, 56, 40, 13), (1150, 80, 40, 15), (1157, 136, 40, 15), (1163, 48, 48, 13), (1200, 72, 64, 13), (1201, 80, 64, 13), (1204, 104, 64, 13), (1221, 104, 72, 13), (1257, 120, 88, 13), (1271, 96, 96, 13), (1306, 104, 112, 13), (1359, 120, 136, 13), (1391, 104, 152, 14), (1460, 36, 4, 15), (1464, 4, 4, 15)]",18.8571,2.85714,14,1
36244B5F6C294D89859A0BE44E0247DF,campus 7?,40,1,5,"[(1257, 120, 88, 12), (1308, 120, 112, 12), (1355, 88, 136, 13), (1386, 64, 152, 14), (1389, 88, 152, 13)]",23.6,2.6,5,1
7769DA5619E747C2A55D04EFF9EF28F4,call it what you will,45,1,10,"[(1124, 8, 32, 15), (1161, 32, 48, 12), (1215, 56, 72, 13), (1287, 88, 104, 13), (1325, 120, 120, 13), (1336, 72, 128, 13), (1393, 120, 152, 14), (1464, 4, 4, 15), (1531, 60, 76, 13), (1545, 132, 84, 15)]",25.7143,2.85714,7,0
BC8CD0F76DDF46A28017BFC0D9D25A73,RustyHolds,45,1,11,"[(1173, 128, 48, 12), (1218, 80, 72, 13), (1220, 96, 72, 13), (1286, 80, 104, 13), (1303, 80, 112, 13), (1331, 32, 128, 13), (1332, 40, 128, 13), (1379, 8, 152, 14), (1456, 68, 4, 15), (1503, 36, 52, 15), (1529, 28, 76, 15)]",26.8625,2.8125,80,1
D70CF6041BE040008596A13941FF8CAD,fus ro dah,40,1,10,"[(1120, 112, 24, 15), (1174, 136, 48, 12), (1257, 120, 88, 12), (1265, 48, 96, 15), (1281, 40, 104, 15), (1306, 104, 112, 13), (1336, 72, 128, 13), (1352, 64, 136, 13), (1367, 48, 144, 14), (1536, 140, 76, 15)]",23.25,2.75,12,0
0877419f1abb4cc69a779afc3988a5a0,Liminal Space,30,1,4,"[(1155, 120, 40, 15), (1306, 104, 112, 12), (1308, 120, 112, 12), (1393, 120, 152, 14)]",24.0,3.0,5,0
D14E02F5B33342FCBF62EACBA0723495,Grün/Schwarz_KBG23Q_02ulm,30,1,13,"[(1155, 120, 40, 12), (1157, 136, 40, 12), (1221, 104, 72, 13), (1252, 80, 88, 13), (1287, 88, 104, 13), (1320, 80, 120, 13), (1357, 104, 136, 13), (1386, 64, 152, 14), (1447, 140, 4, 15), (1450, 116, 4, 15), (1478, 76, 28, 15), (1505, 68, 52, 15), (1508, 116, 52, 15)]",16.831,2.8169,71,0
F285EC52B4B44670B503AFB6490740BA,Shoulder Blaster 9000,50,1,13,"[(1119, 104, 24, 12), (1132, 72, 32, 12), (1201, 80, 64, 13), (1249, 56, 88, 13), (1270, 88, 96, 13), (1304, 88, 112, 13), (1348, 32, 136, 13), (1350, 48, 136, 13), (1379, 8, 152, 14), (1453, 92, 4, 15), (1494, 44, 44, 15), (1506, 84, 52, 15), (1542, 84, 84, 15)]",26.7778,3.0,9,0
1BDEDBA436BF4990B2D0E4FB76424B91,Dyno practice (Very hard),20,1,13,"[(1091, 16, 16, 15), (1096, 56, 16, 15), (1163, 48, 48, 12), (1194, 24, 64, 12), (1267, 64, 96, 13), (1269, 80, 96, 13), (1320, 80, 120, 13), (1357, 104, 136, 13), (1393, 120, 152, 14), (1394, 128, 152, 14), (1523, 68, 68, 15), (1524, 84, 68, 15), (1561, 100, 100, 15)]",19.9231,2.84615,13,0
4F05AFDA20614C99A4FCBA61E537D445,Txosto-01,40,1,9,"[(1115, 72, 24, 12), (1147, 56, 40, 12), (1218, 80, 72, 13), (1252, 80, 88, 13), (1320, 80, 120, 13), (1324, 112, 120, 13), (1387, 72, 152, 14), (1457, 60, 4, 15), (1460, 36, 4, 15)]",24.0,3.0,6,0
1C50EBBD68E94E02ABD7893426DA94F0,AI Generation,40,1,11,"[(1096, 56, 16, 15), (1126, 24, 32, 12), (1163, 48, 48, 13), (1220, 96, 72, 13), (1284, 64, 104, 13), (1299, 48, 112, 13), (1312, 16, 120, 13), (1383, 40, 152, 14), (1464, 4, 4, 15), (1503, 36, 52, 12), (1523, 68, 68, 13)]",25.6667,2.83333,6,1
ceb7ce464282452bb2b1d44355b8c609,impermanence,50,1,13,"[(1107, 8, 24, 15), (1109, 24, 24, 12), (1110, 32, 24, 15), (1198, 56, 64, 12), (1230, 40, 80, 13), (1242, 136, 80, 15), (1267, 64, 96, 13), (1289, 104, 104, 13), (1308, 120, 112, 13), (1354, 80, 136, 13), (1371, 80, 144, 13), (1382, 32, 152, 14), (1543, 100, 84, 15)]",25.9485,2.84536,97,1
D5AEAD6237CD4F92A1D041B7EA72782F,ACampus #1,40,1,7,"[(1220, 96, 72, 12), (1234, 72, 80, 12), (1302, 72, 112, 13), (1352, 64, 136, 13), (1388, 80, 152, 13), (1391, 104, 152, 14), (1394, 128, 152, 14)]",23.6333,2.83333,30,0
5aa2ee2716814c799d9f3afc78a117c2,martina smeraldi,40,1,10,"[(1127, 32, 32, 12), (1130, 56, 32, 12), (1177, 24, 56, 13), (1249, 56, 88, 13), (1268, 72, 96, 13), (1352, 64, 136, 13), (1388, 80, 152, 14), (1460, 36, 4, 15), (1506, 84, 52, 15), (1542, 84, 84, 15)]",25.1429,2.71429,7,0
1478bacc97fe43f0ab3df688b8ec56ec,Short 6a+,40,1,11,"[(1080, 80, 8, 15), (1096, 56, 16, 15), (1149, 72, 40, 12), (1165, 64, 48, 15), (1198, 56, 64, 12), (1234, 72, 80, 13), (1236, 88, 80, 13), (1272, 104, 96, 13), (1306, 104, 112, 14), (1506, 84, 52, 15), (1516, 108, 60, 15)]",16.7105,2.68421,38,0
35c84eaacbd24612a9e1e0bbb4e7b13a,Down Rodeo,40,1,21,"[(1127, 32, 32, 12), (1129, 48, 32, 12), (1199, 64, 64, 13), (1204, 104, 64, 13), (1238, 104, 80, 13), (1241, 128, 80, 13), (1250, 64, 88, 13), (1274, 120, 96, 13), (1326, 128, 120, 13), (1339, 96, 128, 13), (1357, 104, 136, 13), (1388, 80, 152, 14), (1460, 36, 4, 15), (1494, 44, 44, 15), (1495, 60, 44, 15), (1499, 124, 44, 15), (1535, 124, 76, 15), (1536, 140, 76, 15), (1549, 60, 92, 15), (1554, 140, 92, 15), (1580, 116, 116, 15)]",24.2857,3.0,7,0
84810BC19D2B431EBEDD5D4FBA687F3E,la promotion du faon,50,1,14,"[(1094, 40, 16, 12), (1163, 48, 48, 12), (1227, 16, 80, 13), (1294, 8, 112, 13), (1312, 16, 120, 13), (1349, 40, 136, 13), (1368, 56, 144, 13), (1388, 80, 152, 14), (1466, 20, 20, 15), (1477, 60, 28, 15), (1483, 4, 36, 15), (1501, 4, 52, 15), (1547, 28, 92, 15), (1584, 44, 124, 15)]",24.7111,2.86667,45,0
7a068b9175264bcab07d57734528b95c,7B bei 45°C,50,1,16,"[(1209, 8, 72, 13), (1277, 8, 104, 13), (1299, 48, 112, 13), (1304, 88, 112, 13), (1315, 40, 120, 13), (1373, 96, 144, 13), (1394, 128, 152, 14), (1528, 12, 76, 15), (1531, 60, 76, 15), (1534, 108, 76, 15), (1560, 84, 100, 15), (4684, 0, 32, 12), (4688, 0, 64, 12), (4802, -20, 28, 15), (4805, -20, 44, 15), (4808, -20, 60, 15)]",24.1579,2.84211,19,1
53002d7891604c7ab538fd49096a9114,Spinches+,40,1,13,"[(1147, 56, 40, 12), (1149, 72, 40, 12), (1216, 64, 72, 13), (1254, 96, 88, 13), (1285, 72, 104, 13), (1301, 64, 112, 13), (1332, 40, 128, 13), (1385, 56, 152, 14), (1457, 60, 4, 15), (1476, 44, 28, 15), (1497, 92, 44, 15), (1504, 52, 52, 15), (1547, 28, 92, 15)]",24.0,2.91837,49,1
